,ID,DiskSize,Creation,First,StartTime,Now,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104
32,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagDown/RealData/Reco12/Stripping17/90000000/EW.DST,51.741615,104618,104661,104660,104764,25386,19747,71185,32857,65522,65082,34568,28492,55143,84761,41130,90246,48856,90542,53414,0,7237,15209,22153,62931,57568,29782,35843,62630,51772,24483,43747,42101,18898,23443,15853,29562,59514,0,0,37085,14367,6666,10293,31710,6967,23260,136,6795,19278,24250,6955,35900,27832,13800,18482,7130,934,0,944,6747,15329,18271,24625,3658,27050,11757,10215,20543,19908,32700,12218,6817,0,38700,18034,540,9166,13527,6830,85,3458,13757,0,0,4823,17789,5797,3434,0,8951,2,0,0,0,0,10336,3455,35535,21282,0,0,0,0,0,0,6830,0,0
33,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagDown/RealData/Reco12/Stripping17/90000000/LEPTONIC.MDST,11.655492,104618,104661,104660,104764,1748,0,56,1950,10371,3223,0,5172,0,3462,7132,0,0,0,6960,3449,0,0,0,0,0,1438,1719,0,0,0,0,0,0,0,0,0,0,0,0,0,5248,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagDown/RealData/Reco12/Stripping17/90000000/MINIBIAS.DST,27.557746,104618,104660,104660,104764,8797,4432,7916,36890,7333,23736,10195,4958,10389,2226,14483,9851,13932,6942,5064,0,0,0,6224,1044,573,4833,2173,5798,341,7550,2468,4686,2840,5029,103,0,76,0,0,4282,0,4447,13366,4500,8218,2144,30,430,5296,237,0,0,0,8,41,5,2176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7908,15431,8981,0,0,0,0,0,2194,0,0,0,0,0,0,0,0,0,0,0,4436,0,0,0,0,2177,0,0,0
35,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagDown/RealData/Reco12/Stripping17/90000000/PID.MDST,0.00011100000000000001,104742,104670,104660,104764,0,0,0,0,0,0,0,0,0,386,0,6,0,0,0,0,372,780,1172,420,201,0,0,0,0,0,1304,404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagDown/RealData/Reco12/Stripping17/90000000/RADIATIVE.DST,8.341851,104618,104664,104660,104764,0,0,0,1553,1604,0,0,0,0,0,1554,1554,2347,0,0,0,0,0,0,0,0,0,0,6103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagDown/RealData/Reco12/Stripping17/90000000/SEMILEPTONIC.DST,10.057631,104618,104661,104660,104764,4420,0,0,0,0,0,0,0,0,0,4299,113,0,0,2210,0,1970,2957,4180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2180,0,2230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4160,0,0,0,0,0,0,0,0
38,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagDown/RealData/Reco12/Stripping17/Reco12-Stripping17/90000000/EWHIGHPTMULINES.DST,2.1484330000000003,104654,104664,104660,104764,0,0,0,333,4,0,0,311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,311,331,0,311,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagDown/RealData/Reco12/Stripping17/WG-CP-Selection/90000000/BUBDBSSELECTION.DST,3.464626,104628,104669,104660,104764,0,0,0,0,0,0,0,0,967,972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagDown/RealData/Reco12/Stripping17/WG-RD-Selection/90000000/BSMUMUBLIND.DST,1.098792,104627,104697,104660,104764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagDown/RealData/Reco12/Stripping17/WG-RD-Selection/90000000/BSMUMUUNBLIND.DST,1.100164,104627,104662,104660,104764,0,172,29,0,0,200,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagDown/RealData/Reco12/Stripping17b/90000000/BHADRON.DST,59.586724,104642,104661,104660,104764,3782,8445,4275,14098,7292,0,6622,3709,15579,31467,4082,3761,11444,10665,15183,7701,3122,19482,7315,8988,14985,0,0,0,0,4065,3304,0,3689,0,1236,5847,3671,0,552,7935,21035,24630,3334,5972,13605,3857,0,0,2807,0,3693,0,2859,0,0,0,0,0,0,0,0,0,0,0,0,11077,6571,48,0,3664,20,0,0,0,7217,0,0,0,4077,0,0,0,0,0,0,0,0,0,0,7397,0,0,0,0,0,3689,0,0,0,0,0,0,0,0,0,0,0,0
